Timestamp                       (process)[PID]    
2026-03-11 19:14:08.922479-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x000002b1)
2026-03-11 19:14:08.922503-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x00000269)
2026-03-11 19:14:08.956144-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x000003dc)
2026-03-11 19:14:08.956174-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x00000400)
2026-03-11 19:14:08.956197-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x000003d8)
2026-03-11 19:14:08.956225-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x000003dd)
2026-03-11 19:14:08.956251-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x000003ed)
2026-03-11 19:14:08.956278-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x00000403)
2026-03-11 19:14:08.956302-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x000003fd)
2026-03-11 19:14:08.956325-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x000003d5)
2026-03-11 19:14:08.973946-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x00000495)
2026-03-11 19:14:08.973969-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x00000485)
2026-03-11 19:14:08.973990-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x0000048a)
2026-03-11 19:14:08.974011-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x00000493)
2026-03-11 19:14:08.974031-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x000004a5)
2026-03-11 19:14:08.974051-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x00000489)
2026-03-11 19:14:08.974072-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x0000049b)
2026-03-11 19:14:08.974094-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x000004a8)
2026-03-11 19:14:08.974116-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x00000486)
2026-03-11 19:14:08.974136-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x0000049c)
2026-03-11 19:14:08.974156-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x0000049f)
2026-03-11 19:14:08.974176-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x000004a7)
2026-03-11 19:14:08.974205-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x0000044b)
2026-03-11 19:14:08.974228-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x000002c9)
2026-03-11 19:14:08.974259-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x0000047e)
2026-03-11 19:14:14.355842-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x000216) name: 'WebKit LayerBacking'
2026-03-11 19:14:14.355852-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x00000216)
2026-03-11 19:14:14.355927-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x000451) name: 'WebKit LayerBacking'
2026-03-11 19:14:14.355932-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x00000451)
2026-03-11 19:14:14.355991-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x000192) name: 'WebKit LayerBacking'
2026-03-11 19:14:14.356014-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x00000192)
2026-03-11 19:14:14.359711-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x000ca2) name: 'WebKit LayerBacking'
2026-03-11 19:14:14.359719-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x00000ca2)
2026-03-11 19:14:14.359894-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x000172) name: 'WebKit LayerBacking'
2026-03-11 19:14:14.359900-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x00000172)
2026-03-11 19:14:14.359987-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x000ca5) name: 'WebKit LayerBacking'
2026-03-11 19:14:14.359992-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x00000ca5)
2026-03-11 19:14:14.360157-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x00017f) name: 'WebKit LayerBacking'
2026-03-11 19:14:14.360165-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x0000017f)
2026-03-11 19:14:14.360230-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x000ca4) name: 'WebKit LayerBacking'
2026-03-11 19:14:14.360235-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x00000ca4)
2026-03-11 19:14:14.360316-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x000182) name: 'WebKit LayerBacking'
2026-03-11 19:14:14.360323-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x00000182)
2026-03-11 19:14:14.360402-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x000ca7) name: 'WebKit LayerBacking'
2026-03-11 19:14:14.360406-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x00000ca7)
2026-03-11 19:14:14.360585-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x000183) name: 'WebKit LayerBacking'
2026-03-11 19:14:14.360597-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x00000183)
2026-03-11 19:14:14.383474-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x0000025c)
2026-03-11 19:14:14.383504-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x00000214)
2026-03-11 19:14:14.383529-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x0000000e)
2026-03-11 19:14:14.383550-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x00000056)
2026-03-11 19:14:14.383571-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x00000240)
2026-03-11 19:14:14.383591-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x00000083)
2026-03-11 19:14:14.383617-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x00000259)
2026-03-11 19:14:14.383655-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x0000025a)
2026-03-11 19:14:14.383687-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x000001e5)
2026-03-11 19:14:14.383769-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x0000025b)
2026-03-11 19:14:14.399335-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x000174) name: 'WebKit LayerBacking'
2026-03-11 19:14:14.399343-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x00000174)
2026-03-11 19:14:14.399476-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x000171) name: 'WebKit LayerBacking'
2026-03-11 19:14:14.399487-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x00000171)
2026-03-11 19:14:14.399586-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x0000fc) name: 'WebKit LayerBacking'
2026-03-11 19:14:14.399592-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x000000fc)
2026-03-11 19:14:14.399669-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x00025e) name: 'WebKit LayerBacking'
2026-03-11 19:14:14.399674-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x0000025e)
2026-03-11 19:14:14.399756-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x000262) name: 'WebKit LayerBacking'
2026-03-11 19:14:14.399762-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x00000262)
2026-03-11 19:14:14.399851-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x00025f) name: 'WebKit LayerBacking'
2026-03-11 19:14:14.399861-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x0000025f)
2026-03-11 19:14:14.399964-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x000261) name: 'WebKit LayerBacking'
2026-03-11 19:14:14.399970-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x00000261)
2026-03-11 19:14:14.400062-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x000260) name: 'WebKit LayerBacking'
2026-03-11 19:14:14.400068-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x00000260)
2026-03-11 19:14:14.417139-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x0005a2) name: 'WebKit LayerBacking'
2026-03-11 19:14:14.417147-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x000005a2)
2026-03-11 19:14:14.417228-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x00055e) name: 'WebKit LayerBacking'
2026-03-11 19:14:14.417233-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x0000055e)
2026-03-11 19:14:14.417301-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x000511) name: 'WebKit LayerBacking'
2026-03-11 19:14:14.417306-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x00000511)
2026-03-11 19:14:14.417373-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x000793) name: 'WebKit LayerBacking'
2026-03-11 19:14:14.417379-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x00000793)
2026-03-11 19:14:14.417438-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x00060b) name: 'WebKit LayerBacking'
2026-03-11 19:14:14.417443-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x0000060b)
2026-03-11 19:14:14.417507-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x0001ef) name: 'WebKit LayerBacking'
2026-03-11 19:14:14.417512-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x000001ef)
2026-03-11 19:14:14.417598-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x000579) name: 'WebKit LayerBacking'
2026-03-11 19:14:14.417606-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x00000579)
2026-03-11 19:14:14.417717-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x000543) name: 'WebKit LayerBacking'
2026-03-11 19:14:14.417724-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x00000543)
2026-03-11 19:14:14.417801-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x000542) name: 'WebKit LayerBacking'
2026-03-11 19:14:14.417806-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x00000542)
2026-03-11 19:14:14.417890-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x00059f) name: 'WebKit LayerBacking'
2026-03-11 19:14:14.417894-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x0000059f)
2026-03-11 19:14:14.417990-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x000583) name: 'WebKit LayerBacking'
2026-03-11 19:14:14.417996-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x00000583)
2026-03-11 19:14:14.418151-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x0005d4) name: 'WebKit LayerBacking'
2026-03-11 19:14:14.418156-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x000005d4)
2026-03-11 19:14:14.418213-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x00028f) name: 'WebKit LayerBacking'
2026-03-11 19:14:14.418218-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x0000028f)
2026-03-11 19:14:14.418389-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x0005a6) name: 'WebKit LayerBacking'
2026-03-11 19:14:14.418396-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x000005a6)
2026-03-11 19:14:14.418574-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x000290) name: 'WebKit LayerBacking'
2026-03-11 19:14:14.418579-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x00000290)
2026-03-11 19:14:14.435747-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x00000410)
2026-03-11 19:14:14.435770-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x0000040e)
2026-03-11 19:14:14.435793-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x00000408)
2026-03-11 19:14:14.435816-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x00000418)
2026-03-11 19:14:14.435844-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x00000423)
2026-03-11 19:14:14.435876-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x00000429)
2026-03-11 19:14:14.435897-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x00000422)
2026-03-11 19:14:14.435918-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x00000407)
2026-03-11 19:14:14.435944-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x00000416)
2026-03-11 19:14:14.435963-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x00000409)
2026-03-11 19:14:14.435983-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x00000431)
2026-03-11 19:14:14.436005-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x00000419)
2026-03-11 19:14:14.436026-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x00000413)
2026-03-11 19:14:14.436046-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x00000424)
2026-03-11 19:14:14.436067-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x0000042a)
2026-03-11 19:14:14.436086-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x00000415)
2026-03-11 19:14:14.436110-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x0000040a)
2026-03-11 19:14:14.436130-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x0000042f)
2026-03-11 19:14:14.436149-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x00000406)
2026-03-11 19:14:14.436169-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x0000041d)
2026-03-11 19:14:14.436188-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x00000005)
2026-03-11 19:14:14.436208-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x00000432)
2026-03-11 19:14:14.436227-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x0000042c)
2026-03-11 19:14:14.436249-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x00000246)
2026-03-11 19:14:14.436268-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x0000041c)
2026-03-11 19:14:14.436288-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x0000041e)
2026-03-11 19:14:14.436308-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x00000360)
2026-03-11 19:14:14.436328-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x00000421)
2026-03-11 19:14:14.436348-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x00000425)
2026-03-11 19:14:14.436368-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x00000426)
2026-03-11 19:14:14.436388-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x00000417)
2026-03-11 19:14:14.436407-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x00000428)
2026-03-11 19:14:14.436426-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x00000247)
2026-03-11 19:14:14.436446-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x00000404)
2026-03-11 19:14:14.436482-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x00000405)
2026-03-11 19:14:14.436503-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x00000249)
2026-03-11 19:14:14.436525-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x0000042d)
2026-03-11 19:14:14.436570-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x0000040c)
2026-03-11 19:14:14.684764-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] timed out batch 4edb1f
2026-03-11 19:15:45.673957-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] synchronize timed out for 9e76f061 with (171975,171971): req r171973(0)
2026-03-11 19:15:45.743588-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] synchronize timed out for 9e76f061 with (171979,171971): req r171977(0)
2026-03-11 19:15:45.812102-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] synchronize timed out for 9e76f061 with (171983,171971): req r171981(0)
2026-03-11 19:15:45.813729-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] synchronize timed out for 9e76f061 with (171985,171971): req r171983(0)
2026-03-11 19:15:45.879115-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] synchronize timed out for 9e76f061 with (171987,171971): req r171985(0)
2026-03-11 19:15:45.881094-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] synchronize timed out for 9e76f061 with (171989,171971): req r171987(0)
2026-03-11 19:15:45.946826-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] synchronize timed out for 9e76f061 with (171991,171971): req r171989(0)
2026-03-11 19:15:45.948909-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] synchronize timed out for 9e76f061 with (171993,171971): req r171991(0)
2026-03-11 19:15:46.014581-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] synchronize timed out for 9e76f061 with (171995,171971): req r171993(0)
2026-03-11 19:15:46.016584-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] synchronize timed out for 9e76f061 with (171997,171971): req r171995(0)
2026-03-11 19:15:46.082445-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] synchronize timed out for 9e76f061 with (171999,171971): req r171997(0)
2026-03-11 19:15:46.084193-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] synchronize timed out for 9e76f061 with (172001,171971): req r171999(0)
2026-03-11 19:15:46.149647-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] synchronize timed out for 9e76f061 with (172003,171971): req r172001(0)
2026-03-11 19:15:46.151793-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] synchronize timed out for 9e76f061 with (172005,171971): req r172003(0)
2026-03-11 19:15:46.217753-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] synchronize timed out for 9e76f061 with (172007,171971): req r172005(0)
2026-03-11 19:15:46.285931-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] synchronize timed out for 9e76f061 with (172011,171971): req r172009(0)
2026-03-11 19:15:46.353731-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] synchronize timed out for 9e76f061 with (172015,171971): req r172013(0)
2026-03-11 19:15:46.421400-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] synchronize timed out for 9e76f061 with (172019,171971): req r172017(0)
2026-03-11 19:16:01.384692-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] synchronize timed out for 9e76f061 with (172028,172024): req r172026(0)
2026-03-11 19:16:01.452093-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] synchronize timed out for 9e76f061 with (172032,172024): req r172030(0)
2026-03-11 19:16:01.519641-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] synchronize timed out for 9e76f061 with (172036,172024): req r172034(0)
2026-03-11 19:16:01.586779-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] synchronize timed out for 9e76f061 with (172040,172024): req r172038(0)
2026-03-11 19:16:01.654347-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] synchronize timed out for 9e76f061 with (172044,172024): req r172042(0)
2026-03-11 19:16:01.722344-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] synchronize timed out for 9e76f061 with (172048,172024): req r172046(0)
2026-03-11 19:16:01.790321-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] synchronize timed out for 9e76f061 with (172052,172024): req r172050(0)
2026-03-11 19:16:01.857704-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] synchronize timed out for 9e76f061 with (172056,172024): req r172054(0)
2026-03-11 19:16:01.925370-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] synchronize timed out for 9e76f061 with (172060,172024): req r172058(0)
2026-03-11 19:16:01.993201-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] synchronize timed out for 9e76f061 with (172064,172024): req r172062(0)
2026-03-11 19:16:02.061293-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] synchronize timed out for 9e76f061 with (172068,172024): req r172066(0)
2026-03-11 19:16:02.129304-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] synchronize timed out for 9e76f061 with (172072,172024): req r172070(0)
2026-03-11 19:17:01.771959-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] synchronize timed out for 9e76f061 with (172081,172077): req r172079(0)
2026-03-11 19:17:01.773769-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] synchronize timed out for 9e76f061 with (172083,172077): req r172081(0)
2026-03-11 19:17:01.839856-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] synchronize timed out for 9e76f061 with (172085,172077): req r172083(0)
2026-03-11 19:17:01.911907-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] synchronize timed out for 9e76f061 with (172089,172077): req r172087(0)
